name,type,status,latitude,longitude,address,state,region,country,zip,timeZone,Verified_Lat,Verified_Long,Match_Status,API_Status
DNK5,Delivery Station,Active,40.65225,-74.1399,"105 Avenue A, Bayonne, NJ",NJ,NE,United States,70458,America/New_York (UTC:-04:00),40.651793,-74.1394223,Match,OK
DNK7,Delivery Station,Active,40.55844,-74.51747,"65 Baekeland Ave, Middlesex, NJ",NJ,NE,United States,6615,America/New_York (UTC:-04:00),40.5591602,-74.5156743,Mismatch,OK
DNK8,Delivery Station,Idle,40.23298,-74.04353,"2341 State Route 66, Ocean Township, NJ",NJ,NE,United States,6033,America/New_York (UTC:-04:00),40.2328007,-74.0428485,Match,OK
DNO2,Delivery Station,Active,29.96591,-90.1996,"5733 Citrus Boulevard, Harahan, LA",LA,MS,United States,73131,America/Chicago (UTC:-05:00),29.9643938,-90.2003825,Mismatch,OK
DNO3,Delivery Station,Idle,30.25614,-89.76728,"1914 Town Center Parkway, Slidell, LA",LA,MS,United States,74134,America/Chicago (UTC:-05:00),30.256143,-89.767291,Match,OK
DOB2,Delivery Station,Active,41.44138,-72.83639,"425 South Cherry Street, Wallingford, CT",CT,NE,United States,73179,America/New_York (UTC:-04:00),41.4416835,-72.8363086,Match,OK
DOB4,Delivery Station,Active,41.16399,-73.15507,"500 Long Beach Boulevard, Stratford, CT",CT,NE,United States,73135,America/New_York (UTC:-04:00),41.1647183,-73.153656,Mismatch,OK
DOB7,Delivery Station,Active,41.71911,-72.5873,"35 National Drive, Glastonbury, CT",CT,NE,United States,74107,America/New_York (UTC:-04:00),41.7186737,-72.5870083,Match,OK
DOK1,Delivery Station,Active,35.58109,-97.43883,"4401 East Hefner Road, Oklahoma City, OK",OK,TX,United States,68138,America/Chicago (UTC:-05:00),35.5815788,-97.4384622,Match,OK
DOK2,Delivery Station,Active,36.07808,-95.82668,"13510 East 59th Street, Tulsa, OK",OK,TX,United States,68122,America/Chicago (UTC:-05:00),36.077536,-95.825631,Mismatch,OK
DOK3,Delivery Station,Active,35.42162,-97.62237,"6101 South West 44th Street, Oklahoma City, OK",OK,TX,United States,23324,America/Chicago (UTC:-05:00),35.4214945,-97.6204192,Mismatch,OK
DOK4,Delivery Station,Active,35.39804,-97.41043,"6801 South Air Depot Boulevard, Oklahoma, OK",OK,TX,United States,23502,America/Chicago (UTC:-05:00),35.3988305,-97.4070994,Mismatch,OK
DOK6,Delivery Station,Active,36.0876,-96.0499,"5180 South 49th West Ave, Tulsa, OK",OK,TX,United States,23669,America/Chicago (UTC:-05:00),36.0885812,-96.0500665,Match,OK
DOM2,Delivery Station,Active,41.16382,-96.12195,"9722 S 132nd ST, Omaha, NE",NE,GL,United States,93012,America/Chicago (UTC:-05:00),41.1627336,-96.1207706,Mismatch,OK
DOM3,Delivery Station,Active,41.33431,-96.02627,"8376 N 72nd St, Omaha, NE",NE,GL,United States,94578,America/Chicago (UTC:-05:00),41.3353853,-96.0253493,Mismatch,OK
DOR1,Robotics,Idle,36.78862,-76.26693,"1920 Campostella Road, Chesapeake, VA",VA,MA,United States,94107,America/New_York (UTC:-04:00),36.7891524,-76.2647415,Mismatch,OK
DOR2,Delivery Station,Active,36.86721,-76.22792,"1400 Sewells Point Road, Norfolk, VA",VA,MA,United States,97217,America/New_York (UTC:-04:00),36.8666216,-76.2278829,Match,OK
DOR3,Delivery Station,Active,37.0448,-76.36079,"210 W Mercury Blvd, City of Hampton, VA",VA,MA,United States,97062,America/New_York (UTC:-04:00),37.0449942,-76.3610997,Match,OK
DOT4,Delivery Station,Active,34.21882,-119.0291,"3001 & 3175 Mission Oaks Boulevard, Camarillo, CA",CA,SW,United States,97317,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
DOT8,Delivery Station,Idle,37.70392,-122.13967,"100 & 200 Halcyon Drive, San Leandro, CA",CA,SW,United States,97024,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
DOT9,Delivery Station,Idle,37.76933,-122.40045,"900 7th Street, San Francisco,, CA",CA,SW,United States,97124,America/Los_Angeles (UTC:-07:00),37.7700429,-122.3996335,Match,OK
DPD2,Delivery Station,Active,45.59069,-122.67657,"9475 N Horseshoe Ave, Portland, OR",OR,NW,United States,19438,America/Los_Angeles (UTC:-07:00),45.5907648,-122.6779482,Mismatch,OK
DPD4,Delivery Station,Active,45.36521,-122.79737,"21409 South West 115th Avenue, Tualatin, OR",OR,NW,United States,17022,America/Los_Angeles (UTC:-07:00),45.3670753,-122.7973068,Mismatch,OK
DPD6,Delivery Station,Active,44.90621,-122.94794,"5475 Gaffin Road Southeast, Salem, OR",OR,NW,United States,19153,America/Los_Angeles (UTC:-07:00),44.9054369,-122.9469751,Match,OK
DPD7,Delivery Station,Active,45.54422,-122.42477,"3108 NE 230th Avenue, Fairview, OR",OR,NW,United States,19428,America/Los_Angeles (UTC:-07:00),45.5433867,-122.4244241,Match,OK
DPD8,Delivery Station,Active,45.55572,-122.93143,"4230 NE Huffman St, Hillsboro, OR",OR,NW,United States,17111,America/Los_Angeles (UTC:-07:00),45.5556161,-122.9338098,Mismatch,OK
DPH6,Delivery Station,Idle,40.25333,-75.3461,"2001 Gehman Road, Harleysville, PA",PA,NE,United States,17552,America/New_York (UTC:-04:00),40.2538652,-75.3452255,Match,OK
DPH7,Delivery Station,Active,40.15971,-76.6625,"10 Industrial Road, Elizabethtown, PA",PA,NE,United States,15143,America/New_York (UTC:-04:00),40.1609991,-76.6618761,Mismatch,OK
DPH8,Delivery Station,Active,39.90373,-75.23253,"7575 Brewster Avenue, Philadelphia, PA",PA,NE,United States,19124,America/New_York (UTC:-04:00),39.9040326,-75.232314,Match,OK
DPH9,Delivery Station,Active,40.09978,-75.30796,"1103 Ridge Pike, Conshohocken, PA",PA,NE,United States,8075,America/New_York (UTC:-04:00),40.0999469,-75.3069653,Match,OK
DPL2,Delivery Station,Active,40.26192,-76.76607,"7125 Grayson Rd, Harrisburg, PA",PA,NE,United States,15108,America/New_York (UTC:-04:00),40.2626851,-76.7649451,Mismatch,OK
DPL7,Delivery Station,Active,40.11723,-76.45952,"1156 Four Star Dr, Mount Joy, PA",PA,NE,United States,15201,America/New_York (UTC:-04:00),40.1171745,-76.4595595,Match,OK
DPP1,Delivery Station,Active,40.53115,-80.13871,"501 North Drive, Sewickley, PA",PA,NE,United States,91731,America/New_York (UTC:-04:00),40.5314579,-80.1382634,Match,OK
DPP2,Delivery Station,Active,40.01471,-75.11382,"700 Ramona Ave, Philadelphia, PA",PA,NE,United States,93065,America/New_York (UTC:-04:00),40.0154913,-75.1132264,Match,OK
DPP3,Delivery Station,Active,40.01614,-74.97219,"400 Delran Pwy, Delran, NJ",NJ,NE,United States,91320,America/New_York (UTC:-04:00),40.0162903,-74.9707434,Mismatch,Mismatch
DPP7,Delivery Station,Active,40.46397,-80.22377,"179 McClaren Road, Coraopolis, PA",PA,NE,United States,91355,America/New_York (UTC:-04:00),40.4651652,-80.2229294,Mismatch,OK
DPP9,Delivery Station,Idle,40.48178,-79.95766,"27 51st St, Pittsburgh, PA",PA,NE,United States,93063,America/New_York (UTC:-04:00),40.4813121,-79.95809,Match,OK
DPS1,Delivery Station,Active,34.08556,-118.06099,"4187 Temple City Boulevard, El Monte, CA",CA,SW,United States,85034,America/Los_Angeles (UTC:-07:00),34.0848593,-118.060399,Match,OK
DPS2,Delivery Station,Active,34.28437,-118.78833,"400 National Way, Simi Valley, CA",CA,SW,United States,85281,America/Los_Angeles (UTC:-07:00),34.2845752,-118.7887799,Match,OK
DPS3,Delivery Station,Active,34.20388,-118.92908,"2405 Conejo Spectrum St, Thousand Oaks, CA",CA,SW,United States,85034,America/Los_Angeles (UTC:-07:00),34.2043437,-118.928595,Match,OK
DPS5,Delivery Station,Active,34.4461,-118.64505,"28820, 28840 & 28839 Chase Place, Valencia, CA",CA,SW,United States,85338,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
DPS6,Delivery Station,Active,34.26927,-118.71787,"1757 Tapo Canyon Road, Simi Valley, CA",CA,SW,United States,85286,America/Los_Angeles (UTC:-07:00),34.2693023,-118.717711,Match,OK
DPX1,Delivery Station,Active,33.44325,-111.9789,"500 South 48th Street, Phoenix, AZ",AZ,SW,United States,85043,America/Phoenix (UTC:-07:00),33.4430133,-111.978891,Match,OK
DPX4,Delivery Station,Active,33.41066,-111.96431,"1516 West 17th Street, Tempe, AZ",AZ,SW,United States,27406,America/Phoenix (UTC:-07:00),33.4111418,-111.9649725,Match,OK
DPX5,Delivery Station,Active,33.41929,-112.03541,"2150 East Riverview Drive, Phoenix, AZ",AZ,SW,United States,11378,America/Phoenix (UTC:-07:00),33.4209669,-112.0348169,Mismatch,OK
DPX6,Delivery Station,Idle,33.44106,-112.36131,"14000 West Grant Street, Goodyear, AZ",AZ,SW,United States,23454,America/Phoenix (UTC:-07:00),33.442372,-112.3607453,Mismatch,OK
DPX7,Delivery Station,Active,33.2585,-111.81904,"3405 South McQueen Road, Chandler, AZ",AZ,SW,United States,2907,America/Phoenix (UTC:-07:00),33.2598187,-111.8192033,Mismatch,OK
DPX8,Delivery Station,Idle,33.43547,-112.22774,"7825 & 7875 West Buckeye Road, Phoenix, AZ",AZ,SW,United States,14623,America/Phoenix (UTC:-07:00),,,No Results,ZERO_RESULTS
DQF2,SPP,Active,35.99029,-79.79761,"238 Ritters Lake Road, Greensboro, NC",NC,MA,United States,14606,America/New_York (UTC:-04:00),35.990291,-79.7976071,Match,OK
DQN2,Delivery Station,Idle,40.72894,-73.92353,"55-30 46th St, Maspeth, NY",NY,NE,United States,27610,America/New_York (UTC:-04:00),40.728913,-73.923536,Match,OK
DRC6,Delivery Station,Active,36.78733,-76.03511,"Harpers Rd & Dam Neck Rd, Virginia Beach, VA",VA,MA,United States,28759,America/New_York (UTC:-04:00),36.8031065,-76.0040103,Mismatch,OK
DRI1,Delivery Station,Active,41.8007,-71.43489,"115 Dupont Drive, Providence, RI",RI,NE,United States,27529,America/New_York (UTC:-04:00),41.8003323,-71.4348429,Match,OK
DRO1,Delivery Station,Idle,43.08478,-77.61648,"330 Clay Road, Rochester, NY",NY,NE,United States,27703,America/New_York (UTC:-04:00),43.0839814,-77.6176415,Mismatch,OK
DRO2,Delivery Station,Active,43.18303,-77.66537,"1200 Lexington Ave, Greece, NY",NY,NE,United States,27560,America/New_York (UTC:-04:00),43.1830931,-77.6653509,Match,OK
DRT3,Delivery Station,Idle,35.7951,-78.5588,"4500 Bullock Farm Rd, Raleigh, NC",NC,MA,United States,29611,America/New_York (UTC:-04:00),35.7946119,-78.5582505,Match,OK
DRT4,Delivery Station,Active,35.4157,-82.54754,"394 Fanning Fields RD, Mills River, NC",NC,MA,United States,29410,America/New_York (UTC:-04:00),35.4167112,-82.547349,Mismatch,OK
DRT7,Delivery Station,Active,35.69969,-78.57342,"1201 N & 1300 N Greenfield Parkway, Garner, NC",NC,MA,United States,92127,America/New_York (UTC:-04:00),,,No Results,ZERO_RESULTS
DRT8,Delivery Station,Active,35.96472,-78.87324,"1275 Person Street, Durham, NC",NC,MA,United States,92010,America/New_York (UTC:-04:00),35.965474,-78.8729766,Match,OK
DRT9,Delivery Station,Active,35.87028,-78.82152,"1000 and 1200 Innovation Avenue, Morrisville, NC",NC,MA,United States,92111,America/New_York (UTC:-04:00),35.870722,-78.8201873,Mismatch,OK
DSC3,Delivery Station,Active,34.78481,-82.45254,"744 Frontage Road, Greenville, SC",SC,MA,United States,92081,America/New_York (UTC:-04:00),34.7858437,-82.4506206,Mismatch,OK
DSC4,Delivery Station,Active,32.94986,-80.00835,"7409 Magi Road, Hanahan, SC",SC,MA,United States,92111,America/New_York (UTC:-04:00),32.9503656,-80.0074685,Match,OK
DSD2,Delivery Station,Active,33.13145,-117.2562,"2777 Loker Avenue West, Carlsbad, CA",CA,SW,United States,98057,America/Los_Angeles (UTC:-07:00),33.1317455,-117.2552613,Match,OK
DSD4,Delivery Station,Active,32.81895,-117.15237,"7995 Armour Street, San Diego, CA",CA,SW,United States,98312,America/Los_Angeles (UTC:-07:00),32.8198364,-117.1510997,Mismatch,OK
DSD5,Delivery Station,Active,33.13337,-117.22743,"3250 Business Park Drive, Vista, CA",CA,SW,United States,94080,America/Los_Angeles (UTC:-07:00),33.1341157,-117.2267725,Match,OK
DSD6,Delivery Station,Active,32.81895,-117.15237,"7995 Armour Street, San Diego, CA",CA,SW,United States,95035,America/Los_Angeles (UTC:-07:00),32.8198364,-117.1510997,Mismatch,OK
DSD8,Delivery Station,Active,32.94055,-117.01705,"14400-14500 Kirkham Way, Poway, CA",CA,SW,United States,94806,America/Los_Angeles (UTC:-07:00),32.9399332,-117.019258,Mismatch,OK
DSE5,Delivery Station,Active,47.46535,-122.23107,"1101 SW 16th Street, Renton, WA",WA,NW,United States,94066,America/Los_Angeles (UTC:-07:00),47.4649951,-122.231031,Match,OK
DSE8,Delivery Station,Active,47.50103,-122.74892,"7555 Airport Way SW, Bremerton, WA",WA,NW,United States,93727,America/Los_Angeles (UTC:-07:00),47.500991,-122.7488901,Match,OK
DSF5,Delivery Station,Active,37.64649,-122.39753,"250 Utah Avenue, South San Francisco, CA",CA,SW,United States,94545,America/Los_Angeles (UTC:-07:00),37.6461938,-122.3971969,Match,OK
DSF7,Delivery Station,Active,37.43948,-121.92445,"807 North McCarthy Boulevard, Milpitas, CA",CA,SW,United States,95133,America/Los_Angeles (UTC:-07:00),37.4396607,-121.9245693,Match,OK
DSF8,Delivery Station,Active,38.00079,-122.34812,"2995 Atlas Road, Richmond, CA",CA,SW,United States,94621,America/Los_Angeles (UTC:-07:00),37.9999264,-122.3503593,Mismatch,OK
DSF9,Delivery Station,Idle,37.63506,-122.40932,"1000 San Mateo Ave, San Bruno, CA",CA,SW,United States,99001,America/Los_Angeles (UTC:-07:00),37.6354333,-122.408816,Match,OK
DSJ5,Delivery Station,Active,36.75518,-119.70492,"5440 East Olive Ave, Fresno, CA",CA,SW,United States,95691,America/Los_Angeles (UTC:-07:00),36.7544498,-119.7022193,Mismatch,OK
DSJ6,Delivery Station,Active,37.6524,-122.14244,"2701 W Winton Ave, Hayward, CA",CA,SW,United States,50035,America/Los_Angeles (UTC:-07:00),37.6511822,-122.1433219,Mismatch,OK
DSJ7,Delivery Station,Active,37.36302,-121.86672,"615 North King Road, San Jose, CA",CA,SW,United States,50035,America/Los_Angeles (UTC:-07:00),37.3635244,-121.866201,Match,OK
DSJ9,Delivery Station,Active,37.76173,-122.21052,"5800 Coliseum Way, Oakland, CA",CA,SW,United States,95747,America/Los_Angeles (UTC:-07:00),37.7618286,-122.2104695,Match,OK
DSK4,Delivery Station,Active,47.62747,-117.57687,"12315 W McFarlane Rd, Airway Heights, WA",WA,NW,United States,95624,America/Los_Angeles (UTC:-07:00),47.627374,-117.579368,Mismatch,OK
DSM4,Delivery Station,Active,38.54465,-121.5795,"3620 Ramos Drive, West Sacramento, CA",CA,SW,United States,95652,America/Los_Angeles (UTC:-07:00),38.5457477,-121.5790369,Mismatch,OK
DSM5,AR Sortable,Active,41.67727,-93.46888,"502 32nd Street South West, Bondurant, IA",IA,GL,United States,33781,America/Chicago (UTC:-05:00),41.6737328,-93.4643512,Mismatch,OK
DSM9,Sort Center,Active,41.68204,-93.47995,"2300 Shiloh Rose Parkway SW, Bondurant, IA",IA,GL,United States,98233,America/Chicago (UTC:-05:00),41.6827004,-93.478614,Mismatch,OK
DSR2,Delivery Station,Active,38.77983,-121.31298,"7601 Foothills Boulevard, Roseville, CA",CA,SW,United States,98439,America/Los_Angeles (UTC:-07:00),38.7798339,-121.3129761,Match,OK
DSR4,Delivery Station,Active,38.38639,-121.36523,"9051 Union Park Way, Elk Grove, CA",CA,SW,United States,78219,America/Los_Angeles (UTC:-07:00),38.3855312,-121.3663938,Mismatch,OK
DSR6,Delivery Station,Active,38.64114,-121.40687,"2400 McClellan Park Drive, McClellan, CA",CA,SW,United States,78219,America/Los_Angeles (UTC:-07:00),38.6415207,-121.4063637,Match,OK
DSR8,Delivery Station,Idle,27.8268,-82.69315,"4300 62nd Ave N, Pinellas Park, FL",FL,FL,United States,78232,America/New_York (UTC:-04:00),27.8279036,-82.6917732,Mismatch,OK
DSW3,Delivery Station,Active,48.46879,-122.40297,"12163 Bay Ridge Drive, Burlington, WA",WA,NW,United States,78073,America/Los_Angeles (UTC:-07:00),48.4682394,-122.4019874,Match,OK
DSW5,Delivery Station,Active,47.12298,-122.5396,"14802 Spring Street SW, Lakewood, WA",WA,NW,United States,78223,America/Los_Angeles (UTC:-07:00),47.1218152,-122.5384919,Mismatch,OK
DSX3,Delivery Station,Idle,29.43522,-98.35752,"1120 North Foster Road, San Antonio, TX",TX,TX,United States,78233,America/Chicago (UTC:-05:00),29.4360574,-98.3581135,Match,OK
DSX4,Delivery Station,Idle,29.59546,-98.57893,"4886 N Loop 1604 W, San Antonio, TX",TX,TX,United States,1603,America/Chicago (UTC:-05:00),29.5924107,-98.581461,Mismatch,OK
DSX5,Delivery Station,Active,29.30968,-98.62117,"11503 Interstate 35 S, Von Ormy, TX",TX,TX,United States,1606,America/Chicago (UTC:-05:00),29.3088568,-98.6201886,Match,OK
DSX7,Delivery Station,Idle,29.3425,-98.42724,"8210 Sous Vide Way, San Antonio, TX",TX,TX,United States,60632,America/Chicago (UTC:-05:00),29.3424044,-98.4274208,Match,OK
DSX8,Delivery Station,Active,29.54513,-98.37393,"11602 Tech Com, San Antonio, TX",TX,TX,United States,1832,America/Chicago (UTC:-05:00),29.5430006,-98.3746353,Mismatch,OK
DSX9,Delivery Station,Active,29.64451,-98.21895,"1150 Schwab Road, Schertz, TX",TX,TX,United States,30340,America/Chicago (UTC:-05:00),29.6458417,-98.2165782,Mismatch,OK
DTB2,Delivery Station,Idle,42.25085,-71.86591,"125 Goddard Memorial Drive, Worcester, MA",MA,NE,United States,38118,America/New_York (UTC:-04:00),42.2503286,-71.8656479,Match,OK
DTB4,Delivery Station,Active,42.29652,-71.80108,"7 Neponset Way, Worcester, MA",MA,NE,United States,37115,America/New_York (UTC:-04:00),42.2967936,-71.8011474,Match,OK
DTB8,Delivery Station,Active,42.29362,-71.5765,"4400 Computer Drive, Westborough, MA",MA,NE,United States,37086,America/New_York (UTC:-04:00),42.2930403,-71.5744111,Mismatch,OK
DTB9,Delivery Station,Active,42.78661,-71.11691,"25 Computer Dr, Haverhill, MA",MA,NE,United States,37090,America/New_York (UTC:-04:00),42.787083,-71.1151142,Mismatch,OK
DTG5,Delivery Station,Active,33.90598,-84.23977,"6945 Button Gwinnet DR, Doraville, GA",GA,MS,United States,33558,America/New_York (UTC:-04:00),33.9057289,-84.2400632,Match,OK
DTN4,Delivery Station,Idle,35.07221,-89.95226,"3347 Pearson Road, Memphis, TN",TN,MS,United States,33584,America/Chicago (UTC:-05:00),35.0722798,-89.9527995,Match,OK
DTN6,Delivery Station,Active,36.2897,-86.70028,"710 Myatt Drive, Nashville, TN",TN,MS,United States,33782,America/Chicago (UTC:-05:00),36.2899566,-86.700662,Match,OK
DTN7,Delivery Station,Active,36.00212,-86.58818,"342 Mason Road, La Vergne, TN",TN,MS,United States,33610,America/Chicago (UTC:-05:00),36.0017952,-86.5882016,Match,OK
DTN8,Delivery Station,Active,36.04044,-86.39728,"1000 Richard Petty Way, Lebanon, TN",TN,MS,United States,85713,America/Chicago (UTC:-05:00),36.038324,-86.397237,Mismatch,OK
DTP3,Delivery Station,Active,28.20116,-82.53657,"16915 State Rd 54, Tampa, FL",FL,FL,United States,85225,America/New_York (UTC:-04:00),28.197618,-82.53646,Mismatch,OK
DTP7,Delivery Station,Active,28.00652,-82.2903,"1003 North Taylor Road, Seffner, FL",FL,FL,United States,85027,America/New_York (UTC:-04:00),28.0078979,-82.2889011,Mismatch,OK
DTP8,Delivery Station,Idle,27.85511,-82.67854,"3201 Gateway Center Parkway, Pinellas Park, FL",FL,FL,United States,85374,America/New_York (UTC:-04:00),27.8543815,-82.6780641,Match,OK
DTP9,Delivery Station,Active,27.99891,-82.38548,"6384 Harney Rd, Tampa, FL",FL,FL,United States,85040,America/New_York (UTC:-04:00),27.9993757,-82.3851747,Match,OK
DTU2,Delivery Station,Active,32.19834,-110.98169,"775 West Silverlake Road, Tucson, AZ",AZ,SW,United States,85215,America/Phoenix (UTC:-07:00),32.198715,-110.982061,Match,OK
DTU3,Delivery Station,Active,33.3428,-111.8368,"2550 North Nevada Street, Chandler, AZ",AZ,SW,United States,48174,America/Phoenix (UTC:-07:00),33.3430342,-111.8357199,Mismatch,OK
DTU6,Delivery Station,Active,33.7002,-112.08093,"500 W Pinnacle Peak Rd, Phoenix, AZ",AZ,SW,United States,48174,America/Phoenix (UTC:-07:00),33.6992325,-112.0807833,Match,OK
DTU7,Delivery Station,Active,33.60376,-112.3568,"NEC of Litchfield Road and W. Sweetwater Avenue, Surprise, AZ",AZ,SW,United States,48183,America/Phoenix (UTC:-07:00),33.6020077,-112.359237,Mismatch,OK
DTU8,Delivery Station,Active,33.41929,-111.99752,"3003 S 38th St & 3030 S 40th St, Phoenix, AZ",AZ,SW,United States,48170,America/Phoenix (UTC:-07:00),33.419364,-111.999411,Mismatch,OK
DTU9,Delivery Station,Active,33.47226,-111.71647,"3115 North Higley Road, Mesa, AZ",AZ,SW,United States,48174,America/Phoenix (UTC:-07:00),33.4719991,-111.7179755,Mismatch,OK
DTW1,AR Sortable,Active,42.25035,-83.36163,"32801 Ecorse Road, Romulus, MI",MI,MW,United States,97402,America/Detroit (UTC:-04:00),42.2514491,-83.3588568,Mismatch,OK
DTW3,AMXL,Active,42.1713,-83.36863,"33701 Prescott Street Romulus, Romulus, MI",MI,MW,United States,91504,America/Detroit (UTC:-04:00),42.1718524,-83.3719936,Mismatch,OK
DTW5,Sort Center,Active,42.15973,-83.23666,"19991 Brownstown Center Drive, Brownstown, MI",MI,MW,United States,92701,America/Detroit (UTC:-04:00),42.1591304,-83.2403061,Mismatch,OK
DTW8,Sort Center,Active,42.35501,-83.44762,"9075 Haggerty, Plymouth Township, MI",MI,MW,United States,95035,America/Detroit (UTC:-04:00),42.3564542,-83.4447187,Mismatch,OK
DTW9,Sort Center,Active,42.17581,-83.36851,"33700 Prescott ST, Romulus, MI",MI,MW,United States,92590,America/Detroit (UTC:-04:00),42.1746001,-83.3691806,Mismatch,OK
DUG1,Delivery Station,Active,44.12399,-123.19633,"Hwy 99 & Awbrey, Eugene, OR",OR,NW,United States,84003,America/Los_Angeles (UTC:-07:00),40.197384,-118.9470422,Mismatch,OK
DUR1,Delivery Station,Active,34.20138,-118.3511,"3081 & 3770 Tulare Avenue and 2815 & 2995 North Hollywood Way, Burbank, CA",CA,SW,United States,84104,America/Los_Angeles (UTC:-07:00),-37.7273238,145.0608472,Mismatch,OK
DUR3,Delivery Station,Active,37.43177,-121.9247,"224 N. McCarthy Blvd., Milpitas, CA",CA,SW,United States,84404,America/Los_Angeles (UTC:-07:00),37.4312133,-121.9223507,Mismatch,OK
DUR9,Delivery Station,Active,33.50735,-117.16372,"27711 and 27719 Diaz Road, Temecula, CA",CA,SW,United States,84054,America/Los_Angeles (UTC:-07:00),33.5082829,-117.1625232,Mismatch,OK
DUT2,Delivery Station,Active,40.35298,-111.78889,"1222 South 500 East, American Fork, UT",UT,NW,United States,23237,America/Denver (UTC:-06:00),40.3527781,-111.7882388,Match,OK
DUT3,Delivery Station,Active,40.75648,-112.02924,"620 South 5700 West, Salt Lake, UT",UT,NW,United States,22406,America/Denver (UTC:-06:00),40.7219827,-112.0272875,Mismatch,OK
DUT4,Delivery Station,Active,40.57535,-112.05812,"7001 W New Bingham Hwy, West Jordan, UT",UT,NW,United States,20109,America/Denver (UTC:-06:00),40.5948732,-112.0234109,Mismatch,OK
DUT5,Delivery Station,Active,41.27223,-112.0234,"I-15 and Pioneer Rd, Marriott-Slaterville, UT",UT,NW,United States,33442,America/Denver (UTC:-06:00),41.268902,-112.0228588,Mismatch,OK
DUT7,Delivery Station,Active,40.83963,-111.93744,"989 West Center Street, North Salt Lake City, UT",UT,NW,United States,33023,America/Denver (UTC:-06:00),40.8415392,-111.9368468,Mismatch,OK
DVA2,Delivery Station,Active,37.41237,-77.41695,"1601 Bellwood Road, Richmond, VA",VA,MA,United States,33167,America/New_York (UTC:-04:00),37.4132978,-77.4176612,Match,OK
DVA3,Delivery Station,Active,38.38458,-77.45323,"25 Strategy Drive, Fredericksburg, VA",VA,MA,United States,33142,America/New_York (UTC:-04:00),38.326445,-77.447126,Mismatch,OK
DVA5,Delivery Station,Active,38.7951,-77.54907,"11910 and 11920 BRADY LN, Manassas, VA",VA,MA,United States,79912,America/New_York (UTC:-04:00),38.794275,-77.549378,Match,OK
DVB4,Delivery Station,Active,26.30122,-80.14594,"1111 South West 30th Avenue, Deerfield Beach, FL",FL,FL,United States,98682,America/New_York (UTC:-04:00),26.3015258,-80.1447244,Mismatch,OK
DVB5,Delivery Station,Active,25.99014,-80.1768,"2301 SW 34th Avenue a/k/a 3375 SW 34th Avenue, Pembroke Park, FL",FL,FL,United States,98168,America/New_York (UTC:-04:00),25.9899203,-80.1768698,Match,OK
DVB7,Delivery Station,Active,25.88437,-80.25004,"3000 NW 123rd St, Miami, FL",FL,FL,United States,98038,America/New_York (UTC:-04:00),25.8857571,-80.249036,Mismatch,OK
DVB8,Delivery Station,Active,25.7971,-80.25028,"3355 NW 22nd ST RD, Miami, FL",FL,FL,United States,98032,America/New_York (UTC:-04:00),25.7980841,-80.2491096,Mismatch,OK
DVH1,Delivery Station,Active,31.8816,-106.5783,"7850 Paseo del Norte, El Paso, TX",TX,TX,United States,98446,America/Denver (UTC:-06:00),31.881598,-106.5783019,Match,OK
DVW1,Delivery Station,Idle,45.66667,-122.52035,"Fourth Plain Blvd & NE 147th, Vancouver, WA",WA,NW,United States,98032,America/Los_Angeles (UTC:-07:00),45.6776396,-122.4721542,Mismatch,OK
DWA2,Delivery Station,Active,47.50948,-122.2971,"2871 S. 102nd Street, Tukwila, WA",WA,NW,United States,20747,America/Los_Angeles (UTC:-07:00),47.5093879,-122.2960968,Mismatch,OK
DWA5,Delivery Station,Active,47.39164,-122.04,"SE 231st Street and Witte Road SE, Maple Valley, WA",WA,NW,United States,21117,America/Los_Angeles (UTC:-07:00),47.3930859,-122.0412266,Mismatch,OK
DWA6,Delivery Station,Active,47.40526,-122.232,"22001 84th Avenue South, Kent, WA",WA,NW,United States,53714,America/Los_Angeles (UTC:-07:00),47.4045202,-122.2315582,Match,OK
DWA7,Delivery Station,Active,47.1057,-122.35427,"5509 Military Road E, Fredrickson, WA",WA,NW,United States,45069,America/Los_Angeles (UTC:-07:00),47.1065365,-122.3562092,Mismatch,OK
DWA9,Delivery Station,Active,47.22329,-122.23779,"3711 142nd Avenue East, Sumner, WA",WA,NW,United States,45377,America/Los_Angeles (UTC:-07:00),47.2235147,-122.2360097,Mismatch,OK
DWD6,Delivery Station,Active,38.83863,-76.87272,"3700 Forestville Rd, Forestville, MD",MD,NE,United States,98203,America/New_York (UTC:-04:00),38.8391567,-76.8741287,Mismatch,OK
DWD8,Delivery Station,Idle,39.40632,-76.76678,"9750 Reisterstown Road, Owings Mills, MD",MD,NE,United States,92806,America/New_York (UTC:-04:00),39.4069467,-76.7659023,Match,OK
DWI4,Delivery Station,Active,43.09971,-89.32334,"3650 Milwaukee Street, Madison, WI",WI,GL,United States,94538,America/Chicago (UTC:-05:00),43.0996161,-89.3230502,Match,OK
DWO1,Delivery Station,Active,39.31468,-84.41641,"9309 Cincinnati Dayton Rd, West Chester, OH",OH,MW,United States,95125,America/New_York (UTC:-04:00),39.3150491,-84.4175868,Mismatch,OK
